num_blocks,trial,time_ms,throughput
16,26,0.066016,6604459.50
16,27,0.070976,6142921.50
16,28,0.066752,6531639.50
16,29,0.067584,6451231.00
16,30,0.065536,6652832.00
16,avg,0.077088,5700128.50
32,1,0.070272,6204462.50
32,2,0.069952,6232845.00
32,3,0.069984,6229996.00
32,4,0.071104,6131863.50
32,5,0.071680,6082589.50
32,6,0.070752,6162370.00
32,7,0.070816,6156800.50
32,8,0.070016,6227148.50
32,9,0.071904,6063640.00
32,10,0.070880,6151241.50
32,11,0.070368,6195998.50
32,12,0.071584,6090746.50
32,13,0.069632,6261489.00
32,14,0.122688,3553729.75
32,15,0.071136,6129105.00
32,16,0.069888,6238553.00
32,17,0.070048,6224304.00
32,18,0.069856,6241410.50
32,19,0.071392,6107126.50
32,20,0.069632,6261489.00
32,21,0.069632,6261489.00
32,22,0.069728,6252868.00
32,23,0.070144,6215784.50
32,24,0.069664,6258613.00
32,25,0.069632,6261489.00
32,26,0.069856,6241410.50
32,27,0.071776,6074453.50
32,28,0.070112,6218621.50
32,29,0.070336,6198817.50
32,30,0.069856,6241410.50
32,avg,0.069817,5908769.00
