num_blocks,trial,time_ms,throughput
8,15,0.068992,6319573.50
8,16,0.078944,5522902.50
8,17,0.069216,6299122.00
8,18,0.067584,6451231.00
8,19,0.068736,6343110.00
8,20,0.067584,6451231.00
8,21,0.067296,6478839.50
8,22,0.067584,6451231.00
8,23,0.073728,5913628.00
8,24,0.069120,6307870.50
8,25,0.067488,6460408.00
8,26,0.067584,6451231.00
8,27,0.067584,6451231.00
8,28,0.067136,6494280.50
8,29,0.067584,6451231.00
8,30,0.066944,6512906.00
8,avg,0.066934,6118930.50
16,1,0.069632,6261489.00
16,2,0.067680,6442080.00
16,3,0.068032,6408749.50
16,4,0.070144,6215784.50
16,5,0.068000,6411764.50
16,6,0.068864,6331320.00
16,7,0.070400,6193182.00
16,8,0.069600,6264368.00
16,9,0.067584,6451231.00
16,10,0.069728,6252868.00
16,11,0.067648,6445128.00
16,12,0.068288,6384723.50
16,13,0.070784,6159584.00
16,14,0.067584,6451231.00
16,15,0.072224,6036774.50
16,16,0.070880,6151241.50
16,17,0.067584,6451231.00
16,18,0.068640,6351981.00
16,19,0.069632,6261489.00
16,20,0.068000,6411764.50
16,21,0.066400,6566265.50
16,22,0.083968,5192454.50
16,23,0.070528,6181941.50
16,24,0.067872,6423856.50
16,25,0.067584,6451231.00
16,26,0.067584,6451231.00
16,27,0.067584,6451231.00
16,28,0.069920,6235697.50
16,29,0.068896,6328378.50
16,30,0.068608,6354944.00
16,avg,0.067093,6095974.50
32,1,0.072160,6042128.50
32,2,0.070432,6190368.50
32,3,0.071744,6077163.00
32,4,0.071680,6082589.50
32,5,0.071680,6082589.50
32,6,0.071680,6082589.50
32,7,0.073728,5913628.00
32,8,0.071680,6082589.50
32,9,0.073440,5936819.00
32,10,0.071872,6066340.00
32,11,0.071616,6088025.00
32,12,0.071808,6071746.50
32,13,0.079136,5509502.50
32,14,0.071680,6082589.50
32,15,0.071744,6077163.00
32,16,0.071904,6063640.00
32,17,0.071680,6082589.50
32,18,0.071776,6074453.50
32,19,0.072736,5994280.50
32,20,0.093216,4677308.50
32,21,0.157088,2775514.50
32,22,0.113952,3826172.25
32,23,0.112640,3870738.50
32,24,0.112544,3874040.25
32,25,0.107520,4055059.50
32,26,0.379616,1148529.12
32,27,0.071712,6079874.50
32,28,0.073440,5936819.00
32,29,0.075648,5763536.50
32,30,0.071680,6082589.50
32,avg,0.088491,5248096.00
