num_blocks,trial,time_ms,throughput
4,27,0.067712,6439035.50
4,28,0.073568,5926489.50
4,29,0.066784,6528510.00
4,30,0.067584,6451231.00
4,avg,0.066774,6121190.00
8,1,0.066464,6559942.00
8,2,0.066176,6588491.50
8,3,0.066400,6566265.50
8,4,0.065408,6665851.50
8,5,0.065536,6652832.00
8,6,0.076128,5727196.50
8,7,0.065536,6652832.00
8,8,0.065568,6649585.50
8,9,0.065536,6652832.00
8,10,0.065696,6636629.00
8,11,0.065472,6659335.50
8,12,0.065344,6672380.00
8,13,0.065536,6652832.00
8,14,0.065824,6623723.50
8,15,0.065536,6652832.00
8,16,0.065600,6646341.50
8,17,0.065536,6652832.00
8,18,0.065504,6656082.00
8,19,0.065792,6626945.50
8,20,0.065184,6688758.50
8,21,0.066720,6534772.00
8,22,0.067328,6475760.50
8,23,0.065536,6652832.00
8,24,0.065536,6652832.00
8,25,0.065536,6652832.00
8,26,0.065536,6652832.00
8,27,0.065536,6652832.00
8,28,0.065408,6665851.50
8,29,0.066656,6541046.50
8,30,0.067008,6506685.50
8,avg,0.064019,6382993.50
16,1,0.067584,6451231.00
16,2,0.067136,6494280.50
16,3,0.066496,6556785.00
16,4,0.067328,6475760.50
16,5,0.067424,6466540.00
16,6,0.066080,6598063.00
16,7,0.075424,5780653.00
16,8,0.066048,6601260.50
16,9,0.067008,6506685.50
16,10,0.067328,6475760.50
16,11,0.066560,6550480.50
16,12,0.065536,6652832.00
16,13,0.067584,6451231.00
16,14,0.065600,6646341.50
16,15,0.067584,6451231.00
16,16,0.067200,6488095.50
16,17,0.067552,6454287.00
16,18,0.090912,4795846.50
16,19,0.155072,2811597.00
16,20,0.110944,3929910.50
16,21,0.114656,3802679.25
16,22,0.110528,3944701.75
16,23,0.102400,4257813.00
16,24,0.109312,3988583.00
16,25,0.091328,4774001.50
16,26,0.075776,5753800.00
16,27,0.071872,6066340.00
16,28,0.077376,5634822.00
16,29,0.071680,6082589.50
16,30,0.069504,6273020.50
16,avg,0.077317,5555394.00
32,1,0.074240,5872845.00
32,2,0.073024,5970640.00
32,3,0.071680,6082589.50
32,4,0.071680,6082589.50
32,5,0.071680,6082589.50
32,6,0.071968,6058248.50
32,7,0.071680,6082589.50
32,8,0.071680,6082589.50
32,9,0.071744,6077163.00
32,10,0.073600,5923913.00
32,11,0.073664,5918766.50
32,12,0.071360,6109865.50
32,13,0.072192,6039450.50
32,14,0.070496,6184747.50
32,15,0.074656,5840119.50
32,16,0.073376,5941997.00
32,17,0.075776,5753800.00
32,18,0.079232,5502827.00
32,19,0.074432,5857695.50
32,20,0.071488,6098925.50
32,21,0.071200,6123596.00
32,22,0.073376,5941997.00
32,23,0.070912,6148465.00
32,24,0.070656,6170742.50
32,25,0.070944,6145692.50
32,26,0.071520,6096197.00
32,27,0.069920,6235697.50
32,28,0.071552,6093470.50
32,29,0.073920,5898268.50
32,30,0.069632,6261489.00
32,avg,0.070106,5828373.00
