num_blocks,trial,time_ms,throughput
8,15,0.067584,6451231.00
8,16,0.067584,6451231.00
8,17,0.067648,6445128.00
8,18,0.067296,6478839.50
8,19,0.068096,6402725.50
8,20,0.067584,6451231.00
8,21,0.068960,6322505.50
8,22,0.067808,6429919.50
8,23,0.067648,6445128.00
8,24,0.067456,6463472.50
8,25,0.067584,6451231.00
8,26,0.067584,6451231.00
8,27,0.068288,6384723.50
8,28,0.075648,5763536.50
8,29,0.068704,6346064.00
8,30,0.066432,6563102.50
8,avg,0.066432,6155501.50
16,1,0.069632,6261489.00
16,2,0.094208,4628057.00
16,3,0.151296,2881768.25
16,4,0.111104,3924251.25
16,5,0.111712,3902893.00
16,6,0.112640,3870738.50
16,7,0.105024,4151432.00
16,8,0.385024,1132396.88
16,9,0.069632,6261489.00
16,10,0.069600,6264368.00
16,11,0.069632,6261489.00
16,12,0.070944,6145692.50
16,13,0.071744,6077163.00
16,14,0.069632,6261489.00
16,15,0.068416,6372778.50
16,16,0.074080,5885529.50
16,17,0.068128,6399718.00
16,18,0.077184,5648839.00
16,19,0.069632,6261489.00
16,20,0.067584,6451231.00
16,21,0.070144,6215784.50
16,22,0.068896,6328378.50
16,23,0.069024,6316643.50
16,24,0.068000,6411764.50
16,25,0.070944,6145692.50
16,26,0.069632,6261489.00
16,27,0.069312,6290397.00
16,28,0.069696,6255739.00
16,29,0.069632,6261489.00
16,30,0.067712,6439035.50
16,avg,0.086446,5418410.50
32,1,0.073312,5947185.00
32,2,0.072000,6055556.00
32,3,0.071904,6063640.00
32,4,0.072064,6050178.00
32,5,0.079872,5458734.00
32,6,0.071968,6058248.50
32,7,0.071680,6082589.50
32,8,0.073280,5949782.00
32,9,0.075264,5792942.50
32,10,0.073696,5916196.50
32,11,0.072128,6044809.00
32,12,0.072640,6002202.50
32,13,0.072096,6047492.50
32,14,0.071904,6063640.00
32,15,0.071680,6082589.50
32,16,0.071648,6085306.00
32,17,0.072032,6052866.00
32,18,0.072032,6052866.00
32,19,0.074080,5885529.50
32,20,0.072256,6034101.00
32,21,0.071968,6058248.50
32,22,0.072288,6031430.00
32,23,0.072224,6036774.50
32,24,0.071680,6082589.50
32,25,0.071680,6082589.50
32,26,0.073728,5913628.00
32,27,0.072256,6034101.00
32,28,0.072448,6018109.50
32,29,0.071680,6082589.50
32,30,0.072800,5989011.00
32,avg,0.070332,5808243.00
